player_code,xm_override,cs_pct_override,bps_profile,tenure_discount,npxg90_rescue,xa90_rescue,dc90_rescue,note
221389,,0.2349,,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. John: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
428971,,0.2349,,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Benda: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
215136,0.90,0.2349,1.06,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. N.Williams: status=a -- named wing-back beneficiary of the 3-4-2-1 shift. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- N.Williams has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=469), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
485047,,0.2349,0.95,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Morato: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
227444,0.90,0.2349,0.95,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Milenković: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Milenković has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=471), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
575476,0.90,0.2349,0.95,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Murillo: status=a, 100% chance of playing. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Murillo has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=472), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
159506,0.85,0.2349,1.06,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Aina: status=a -- named wing-back beneficiary of the 3-4-2-1 shift. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Aina has an actual current-season confirmed start (2/2 GW starts, 158 total min (confirmed but not fully undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=473), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.85 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
575458,0.90,0.2349,0.95,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Jair Cunha: status=a. | xm_override added 30 Aug 2026 (TEST RUN, xm follow-up): Step 4 xM Floor Rule -- Jair Cunha has an actual current-season confirmed start (2/2 GW starts, ~full minutes both (undisputed)), source: olbauday/FPL-Core-Insights playerstats.csv gw=2 snapshot (id=474), fetched fresh this run, not the historical vaastav mirror. Floor set to 0.90 per Step 4, decoupled from prior-season minutes. Not permanent -- Step 0 rechecks weekly, drops if benched/injured. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
204822,,0.2349,1.06,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. O.Richards: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
549067,,0.2349,,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Abbott: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
470315,,0.2349,,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Netz: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
538638,,0.2349,,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Bindon: status=a. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
568420,,0.2349,0.95,0.50,,,,"TEST RUN UPDATE (30 Aug 2026) -- same Nott'm Forest manager-transition CS% blend as the first Nott'm Forest row above (player_code 85633); see that row's note for full sourcing and calculation. Diomande: status=a -- £34.3m summer CB signing, main defensive reinforcement. | tenure_discount + bps_profile added (30 Aug 2026): Step 4a signal count for this club's manager change = 4+ flags (5 changes in ~12mo, Standing Rule per club note) -> tenure_discount=0.50. bps_profile set per Core Formula table (winger/attacking-FB=1.06, high-CBI CB/DM=0.95) based on the player's on-pitch role; left blank where role is a GK or ambiguous rotation option not yet role-confirmed this session."
226597,,,0.95,1.00,,,,"NEW ROW (30 Aug 2026). Gabriel. NEW (30 Aug 2026). Mikel Arteta remains Arsenal manager, longest-serving PL manager (since Dec 2019), no change across the sample season -- verified via premierleague.com 2026/27 manager line-up article. Step 4a: 0 red flags -> tenure_discount 1.00 (full trust). bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- ARS's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
466075,,,1.06,1.00,,,,"NEW ROW (30 Aug 2026). Calafiori. NEW (30 Aug 2026). Mikel Arteta remains Arsenal manager, longest-serving PL manager (since Dec 2019), no change across the sample season -- verified via premierleague.com 2026/27 manager line-up article. Step 4a: 0 red flags -> tenure_discount 1.00 (full trust). bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- ARS's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
184029,,,,1.00,,,,"NEW ROW (30 Aug 2026). Ødegaard. NEW (30 Aug 2026). Mikel Arteta remains Arsenal manager, longest-serving PL manager (since Dec 2019), no change across the sample season -- verified via premierleague.com 2026/27 manager line-up article. Step 4a: 0 red flags -> tenure_discount 1.00 (full trust). bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- ARS's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
106760,,,1.06,0.80,,,,"NEW ROW (30 Aug 2026). Shaw. NEW (30 Aug 2026). Michael Carrick confirmed Man Utd head coach from 13 Jan 2026 (source: NBCSports PL managers list, cross-checked khelnow.com), replacing the previously incumbent manager mid-season. Step 4a: club had a different head coach for part of the 2025-26 season the historical per-90 data is drawn from = 1 red flag -> tenure_discount band 0.70-0.85, using 0.80 (consistent with other single-change clubs this session). CS%/xM blend for Carrick's own managerial record NOT yet researched this session -- left blank, EST-tier fallback (FDR heuristic) applies meanwhile per Step 3 hierarchy. Open item for next session. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- MUN's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
141746,,,,0.80,,,,"NEW ROW (30 Aug 2026). B.Fernandes. NEW (30 Aug 2026). Michael Carrick confirmed Man Utd head coach from 13 Jan 2026 (source: NBCSports PL managers list, cross-checked khelnow.com), replacing the previously incumbent manager mid-season. Step 4a: club had a different head coach for part of the 2025-26 season the historical per-90 data is drawn from = 1 red flag -> tenure_discount band 0.70-0.85, using 0.80 (consistent with other single-change clubs this session). CS%/xM blend for Carrick's own managerial record NOT yet researched this session -- left blank, EST-tier fallback (FDR heuristic) applies meanwhile per Step 3 hierarchy. Open item for next session. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- MUN's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
596047,,,,0.80,0,0,0,"NEW ROW (30 Aug 2026). Obi. NEW (30 Aug 2026). Michael Carrick confirmed Man Utd head coach from 13 Jan 2026 (source: NBCSports PL managers list, cross-checked khelnow.com), replacing the previously incumbent manager mid-season. Step 4a: club had a different head coach for part of the 2025-26 season the historical per-90 data is drawn from = 1 red flag -> tenure_discount band 0.70-0.85, using 0.80 (consistent with other single-change clubs this session). CS%/xM blend for Carrick's own managerial record NOT yet researched this session -- left blank, EST-tier fallback (FDR heuristic) applies meanwhile per Step 3 hierarchy. Open item for next session. Step 2b TRIGGERED (sub-900 min or absent from 2025-26 historical file) -- per Standing Rule #21 the noisy/absent per-90 figure is discarded (set to 0), NOT used as-is. Genuine external rescue (Understat/FBref/FootyStats pull) NOT yet performed this session -- flagging as an open item rather than inventing a number. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- MUN's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
489639,,,,1.00,,,,"NEW ROW (30 Aug 2026). Verbruggen. NEW (30 Aug 2026). Fabian Hurzeler remains Brighton head coach since Jun 2024, no change across the sample season -- verified via en.wikipedia.org 2025-26 Brighton season page. Step 4a: 0 red flags -> tenure_discount 1.00. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- BHA's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
49262,,,,1.00,0,0,0,"NEW ROW (30 Aug 2026). Steele. NEW (30 Aug 2026). Fabian Hurzeler remains Brighton head coach since Jun 2024, no change across the sample season -- verified via en.wikipedia.org 2025-26 Brighton season page. Step 4a: 0 red flags -> tenure_discount 1.00. Step 2b TRIGGERED (sub-900 min or absent from 2025-26 historical file) -- per Standing Rule #21 the noisy/absent per-90 figure is discarded (set to 0), NOT used as-is. Genuine external rescue (Understat/FBref/FootyStats pull) NOT yet performed this session -- flagging as an open item rather than inventing a number. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- BHA's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
465730,,,1.06,1.00,,,,"NEW ROW (30 Aug 2026). De Cuyper. NEW (30 Aug 2026). Fabian Hurzeler remains Brighton head coach since Jun 2024, no change across the sample season -- verified via en.wikipedia.org 2025-26 Brighton season page. Step 4a: 0 red flags -> tenure_discount 1.00. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- BHA's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
532529,,,,1.00,,,,"NEW ROW (30 Aug 2026). Hinshelwood -- status=d, 25% chance of playing (unspecified injury), verified via vaastav status field this session. NEW (30 Aug 2026). Fabian Hurzeler remains Brighton head coach since Jun 2024, no change across the sample season -- verified via en.wikipedia.org 2025-26 Brighton season page. Step 4a: 0 red flags -> tenure_discount 1.00. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- BHA's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
502500,,,,1.00,,,,"NEW ROW (30 Aug 2026). Thiago. NEW (30 Aug 2026). Keith Andrews remains Brentford head coach, appointed 27 Jun 2025 (i.e. already in place for the entire 2025-26 season the historical data is drawn from), no change since -- verified via en.wikipedia.org 2025-26 Brentford season page. Step 4a: 0 red flags -> tenure_discount 1.00. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- BRE's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
440993,,,1.06,1.00,0,0,0,"NEW ROW (30 Aug 2026). Ndiaye. NEW (30 Aug 2026). David Moyes remains Everton manager since Jan 2025 (in place for essentially the full 2025-26 season), no change since -- verified via NBCSports PL managers list. Step 4a: 0 red flags -> tenure_discount 1.00. Step 2b TRIGGERED (sub-900 min or absent from 2025-26 historical file) -- per Standing Rule #21 the noisy/absent per-90 figure is discarded (set to 0), NOT used as-is. Genuine external rescue (Understat/FBref/FootyStats pull) NOT yet performed this session -- flagging as an open item rather than inventing a number. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- EVE's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
17761,,,0.95,1.00,,,,"NEW ROW (30 Aug 2026). Tarkowski. NEW (30 Aug 2026). David Moyes remains Everton manager since Jan 2025 (in place for essentially the full 2025-26 season), no change since -- verified via NBCSports PL managers list. Step 4a: 0 red flags -> tenure_discount 1.00. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- EVE's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
586309,,,,1.00,,,,"NEW ROW (30 Aug 2026). Barry. NEW (30 Aug 2026). David Moyes remains Everton manager since Jan 2025 (in place for essentially the full 2025-26 season), no change since -- verified via NBCSports PL managers list. Step 4a: 0 red flags -> tenure_discount 1.00. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- EVE's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
215413,,,,1.00,,,,"NEW ROW (30 Aug 2026). Dewsbury-Hall. NEW (30 Aug 2026). David Moyes remains Everton manager since Jan 2025 (in place for essentially the full 2025-26 season), no change since -- verified via NBCSports PL managers list. Step 4a: 0 red flags -> tenure_discount 1.00. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- EVE's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
146426,,,0.95,1.00,0,0,0,"NEW ROW (30 Aug 2026). Ajayi -- absent from 2025-26 historical file (promoted club), Step 2b rescue trigger. NEW (30 Aug 2026). Sergej Jakirovic remains Hull City head coach since 11 Jun 2025 (in place for the entire 2025-26 promotion-campaign season), no change since -- verified via NBCSports PL managers list. Step 4a (manager-churn component): 0 red flags -> tenure_discount 1.00. NOTE: separately, Hull are a newly-promoted club, so last season's sample is Championship-tier, not PL -- this is a Step 2b/CS%-tier issue, not a Step 4a tenure issue, and is flagged separately below where relevant. Step 2b TRIGGERED (sub-900 min or absent from 2025-26 historical file) -- per Standing Rule #21 the noisy/absent per-90 figure is discarded (set to 0), NOT used as-is. Genuine external rescue (Understat/FBref/FootyStats pull) NOT yet performed this session -- flagging as an open item rather than inventing a number. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- HUL's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
606930,,,0.95,1.00,0,0,0,"NEW ROW (30 Aug 2026). Mendy -- absent from 2025-26 historical file (promoted club), Step 2b rescue trigger. NEW (30 Aug 2026). Sergej Jakirovic remains Hull City head coach since 11 Jun 2025 (in place for the entire 2025-26 promotion-campaign season), no change since -- verified via NBCSports PL managers list. Step 4a (manager-churn component): 0 red flags -> tenure_discount 1.00. NOTE: separately, Hull are a newly-promoted club, so last season's sample is Championship-tier, not PL -- this is a Step 2b/CS%-tier issue, not a Step 4a tenure issue, and is flagged separately below where relevant. Step 2b TRIGGERED (sub-900 min or absent from 2025-26 historical file) -- per Standing Rule #21 the noisy/absent per-90 figure is discarded (set to 0), NOT used as-is. Genuine external rescue (Understat/FBref/FootyStats pull) NOT yet performed this session -- flagging as an open item rather than inventing a number. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- HUL's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
501902,,,0.95,1.00,,,,"NEW ROW (30 Aug 2026). Hughes -- status=i, groin injury unknown return, verified via vaastav status field. NEW (30 Aug 2026). Sergej Jakirovic remains Hull City head coach since 11 Jun 2025 (in place for the entire 2025-26 promotion-campaign season), no change since -- verified via NBCSports PL managers list. Step 4a (manager-churn component): 0 red flags -> tenure_discount 1.00. NOTE: separately, Hull are a newly-promoted club, so last season's sample is Championship-tier, not PL -- this is a Step 2b/CS%-tier issue, not a Step 4a tenure issue, and is flagged separately below where relevant. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- HUL's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
441164,,,1.06,0.60,,,,"NEW ROW (30 Aug 2026). Porro. NEW (30 Aug 2026). Tottenham had THREE different head coaches across the 2025-26 season the historical data is drawn from: Thomas Frank (until 11 Feb), Igor Tudor interim (14 Feb-29 Mar), Roberto De Zerbi (from 31 Mar 2026) -- verified via en.wikipedia.org 2025-26 Tottenham Hotspur season page, cross-checked NBCSports PL managers list. Step 4a: 2 managerial changes within the sample season = 2-3 red flags -> tenure_discount band 0.55-0.70, using 0.60. CS%/xM blend for De Zerbi's own managerial record NOT yet researched this session -- left blank, EST-tier fallback (FDR heuristic) applies meanwhile. Open item for next session. bps_profile set per Core Formula role table (blank if role not yet confirmed / GK). cs_pct_override left blank -- TOT's own historical CS base with widened uncertainty band applies per Step 6 (""no portable prior exists...keep club's own historical base"") until/unless a manager-transition blend is specifically researched for this club. xm_override left blank -- Step 4 xM Floor Rule requires a confirmed current-season start from the olbauday GW-snapshot source, which returned 404 again this session (consistent with the 29 Aug finding already logged in this file) -- not fabricated from vaastav's unreliable current-minutes field (Rule #17) or from general knowledge."
